sample_id,split,turn,locked_route,category,active_constraints,query,control_top_10,treatment_top_10,control_exact_called,control_bm25_called,treatment_exact_called,treatment_bm25_called,treatment_dense_called,oracle_joined_after_freeze,oracle_scenario_type,oracle_target_asin
public_0004,calibration,1,buying,Tops & Tees Tanks & Camis,"[""Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit""]",Tops & Tees Tanks & Camis Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit,"[""B07C2XPZ6D"", ""B07H2JHM1Y"", ""B07F3FRGB5"", ""B09Z7LRFZ7"", ""B077YS7K8Q"", ""B014J9VXLW"", ""B072W9N176"", ""B01N79J85Y"", ""B01NH331KT"", ""B06W5Y4C25""]","[""B07C2XPZ6D"", ""B07H2JHM1Y"", ""B07F3FRGB5"", ""B09Z7LRFZ7"", ""B077YS7K8Q"", ""B014J9VXLW"", ""B072W9N176"", ""B01N79J85Y"", ""B01NH331KT"", ""B06W5Y4C25""]",True,False,True,False,False,True,intent_override,B07C2XPZ6D
public_0004,calibration,2,buying,Tops & Tees Tanks & Camis,"[""Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit"", ""polyester"", ""Polyester,Cotton,Spandex""]","Tops & Tees Tanks & Camis Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit polyester Polyester,Cotton,Spandex","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B07ZX1QPRB"", ""B0776SVXW9"", ""B01M4OJJ3X"", ""B014J9VXLW"", ""B07X4239HW"", ""B08J4BKB6K"", ""B095RXJ7DF""]","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B07ZX1QPRB"", ""B0776SVXW9"", ""B01M4OJJ3X"", ""B014J9VXLW"", ""B07X4239HW"", ""B08J4BKB6K"", ""B095RXJ7DF""]",True,False,True,False,False,True,intent_override,B07C2XPZ6D
public_0004,calibration,3,buying,Tops & Tees Tanks & Camis,"[""polyester"", ""Polyester,Cotton,Spandex""]","Tops & Tees Tanks & Camis polyester Polyester,Cotton,Spandex","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B07ZX1QPRB"", ""B0776SVXW9"", ""B075LZT3DL"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B08J4BKB6K"", ""B095RXJ7DF""]","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B07ZX1QPRB"", ""B0776SVXW9"", ""B075LZT3DL"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B08J4BKB6K"", ""B095RXJ7DF""]",True,False,True,False,False,True,intent_override,B07C2XPZ6D
public_0004,calibration,4,buying,Tops & Tees Tanks & Camis,"[""polyester"", ""Polyester,Cotton,Spandex"", ""Quality soft cottonblend camisole, 95% cotton, 5% spandex, Neon Colors 57% cotton 38% polyester 5% spandex"", ""Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit""]","Tops & Tees Tanks & Camis polyester Polyester,Cotton,Spandex Quality soft cottonblend camisole, 95% cotton, 5% spandex, Neon Colors 57% cotton 38% polyester 5% spandex Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B0776SVXW9"", ""B07ZX1QPRB"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B07YWJ7KVZ"", ""B08J4BKB6K"", ""B095RXJ7DF""]","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B0776SVXW9"", ""B07ZX1QPRB"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B07YWJ7KVZ"", ""B08J4BKB6K"", ""B095RXJ7DF""]",True,False,True,False,False,True,intent_override,B07C2XPZ6D
public_0004,calibration,5,buying,Tops & Tees Tanks & Camis,"[""polyester"", ""Polyester,Cotton,Spandex"", ""Quality soft cottonblend camisole, 95% cotton, 5% spandex, Neon Colors 57% cotton 38% polyester 5% spandex"", ""Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit""]","Tops & Tees Tanks & Camis polyester Polyester,Cotton,Spandex Quality soft cottonblend camisole, 95% cotton, 5% spandex, Neon Colors 57% cotton 38% polyester 5% spandex Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B0776SVXW9"", ""B07ZX1QPRB"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B07YWJ7KVZ"", ""B08J4BKB6K"", ""B095RXJ7DF""]","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B0776SVXW9"", ""B07ZX1QPRB"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B07YWJ7KVZ"", ""B08J4BKB6K"", ""B095RXJ7DF""]",True,False,True,False,False,True,intent_override,B07C2XPZ6D
public_0004,calibration,6,buying,Tops & Tees Tanks & Camis,"[""polyester"", ""Polyester,Cotton,Spandex"", ""Quality soft cottonblend camisole, 95% cotton, 5% spandex, Neon Colors 57% cotton 38% polyester 5% spandex"", ""Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit""]","Tops & Tees Tanks & Camis polyester Polyester,Cotton,Spandex Quality soft cottonblend camisole, 95% cotton, 5% spandex, Neon Colors 57% cotton 38% polyester 5% spandex Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B0776SVXW9"", ""B07ZX1QPRB"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B07YWJ7KVZ"", ""B08J4BKB6K"", ""B095RXJ7DF""]","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B0776SVXW9"", ""B07ZX1QPRB"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B07YWJ7KVZ"", ""B08J4BKB6K"", ""B095RXJ7DF""]",True,False,True,False,False,True,intent_override,B07C2XPZ6D
public_0004,calibration,7,buying,Tops & Tees Tanks & Camis,"[""polyester"", ""Polyester,Cotton,Spandex"", ""Quality soft cottonblend camisole, 95% cotton, 5% spandex, Neon Colors 57% cotton 38% polyester 5% spandex"", ""Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit""]","Tops & Tees Tanks & Camis polyester Polyester,Cotton,Spandex Quality soft cottonblend camisole, 95% cotton, 5% spandex, Neon Colors 57% cotton 38% polyester 5% spandex Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B0776SVXW9"", ""B07ZX1QPRB"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B07YWJ7KVZ"", ""B08J4BKB6K"", ""B095RXJ7DF""]","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B0776SVXW9"", ""B07ZX1QPRB"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B07YWJ7KVZ"", ""B08J4BKB6K"", ""B095RXJ7DF""]",True,False,True,False,False,True,intent_override,B07C2XPZ6D
public_0004,calibration,8,buying,Tops & Tees Tanks & Camis,"[""polyester"", ""Polyester,Cotton,Spandex"", ""Quality soft cottonblend camisole, 95% cotton, 5% spandex, Neon Colors 57% cotton 38% polyester 5% spandex"", ""Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit""]","Tops & Tees Tanks & Camis polyester Polyester,Cotton,Spandex Quality soft cottonblend camisole, 95% cotton, 5% spandex, Neon Colors 57% cotton 38% polyester 5% spandex Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B0776SVXW9"", ""B07ZX1QPRB"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B07YWJ7KVZ"", ""B08J4BKB6K"", ""B095RXJ7DF""]","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B0776SVXW9"", ""B07ZX1QPRB"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B07YWJ7KVZ"", ""B08J4BKB6K"", ""B095RXJ7DF""]",True,False,True,False,False,True,intent_override,B07C2XPZ6D
public_0004,calibration,9,buying,Tops & Tees Tanks & Camis,"[""polyester"", ""Polyester,Cotton,Spandex"", ""Quality soft cottonblend camisole, 95% cotton, 5% spandex, Neon Colors 57% cotton 38% polyester 5% spandex"", ""Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit""]","Tops & Tees Tanks & Camis polyester Polyester,Cotton,Spandex Quality soft cottonblend camisole, 95% cotton, 5% spandex, Neon Colors 57% cotton 38% polyester 5% spandex Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B0776SVXW9"", ""B07ZX1QPRB"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B07YWJ7KVZ"", ""B08J4BKB6K"", ""B095RXJ7DF""]","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B0776SVXW9"", ""B07ZX1QPRB"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B07YWJ7KVZ"", ""B08J4BKB6K"", ""B095RXJ7DF""]",True,False,True,False,False,True,intent_override,B07C2XPZ6D
public_0004,calibration,10,buying,Tops & Tees Tanks & Camis,"[""polyester"", ""Polyester,Cotton,Spandex"", ""Quality soft cottonblend camisole, 95% cotton, 5% spandex, Neon Colors 57% cotton 38% polyester 5% spandex"", ""Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit""]","Tops & Tees Tanks & Camis polyester Polyester,Cotton,Spandex Quality soft cottonblend camisole, 95% cotton, 5% spandex, Neon Colors 57% cotton 38% polyester 5% spandex Long torso camisole for extra coverage with spagetti adjustable strap for perfect fit","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B0776SVXW9"", ""B07ZX1QPRB"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B07YWJ7KVZ"", ""B08J4BKB6K"", ""B095RXJ7DF""]","[""B07C2XPZ6D"", ""B07NWXM3XW"", ""B0BLCRYV5G"", ""B0776SVXW9"", ""B07ZX1QPRB"", ""B01M4OJJ3X"", ""B07X4239HW"", ""B07YWJ7KVZ"", ""B08J4BKB6K"", ""B095RXJ7DF""]",True,False,True,False,False,True,intent_override,B07C2XPZ6D
public_0005,calibration,1,buying,Outdoor & Work Snow & Cold Weather,"[""leather""]",Outdoor & Work Snow & Cold Weather leather,"[""B004KNW8QM"", ""B018TA64VQ"", ""B001AO2Y4U"", ""B01N4BN77E"", ""B018ZXLBOM"", ""B00Q7UBSTO"", ""B078JDQMTL"", ""B01N6GQYJ5"", ""B018WBZ8TG"", ""B0031MAI56""]","[""B004KNW8QM"", ""B018TA64VQ"", ""B001AO2Y4U"", ""B01N4BN77E"", ""B018ZXLBOM"", ""B00Q7UBSTO"", ""B078JDQMTL"", ""B01N6GQYJ5"", ""B018WBZ8TG"", ""B0031MAI56""]",True,True,True,True,False,True,buying,B074G1JP8Z
public_0005,calibration,2,buying,Outdoor & Work Snow & Cold Weather,"[""leather"", ""Rubber sole"", ""Shaft measures approximately 8.37\"" from arch""]","Outdoor & Work Snow & Cold Weather leather Rubber sole Shaft measures approximately 8.37"" from arch","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B0BQ1DSLKS"", ""B075S1VVFP"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B0773SJQFT"", ""B00Q7JDXC0"", ""B018WBZ8TG"", ""B018ZXLBOM""]","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B0BQ1DSLKS"", ""B075S1VVFP"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B0773SJQFT"", ""B00Q7JDXC0"", ""B018WBZ8TG"", ""B018ZXLBOM""]",True,False,True,False,False,True,buying,B074G1JP8Z
public_0005,calibration,3,buying,Outdoor & Work Snow & Cold Weather,"[""leather"", ""Rubber sole"", ""Shaft measures approximately 8.37\"" from arch"", ""Warm And Comfortable Women\u2019s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long""]","Outdoor & Work Snow & Cold Weather leather Rubber sole Shaft measures approximately 8.37"" from arch Warm And Comfortable Women’s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]",True,False,True,False,False,True,buying,B074G1JP8Z
public_0005,calibration,4,buying,Outdoor & Work Snow & Cold Weather,"[""leather"", ""Rubber sole"", ""Shaft measures approximately 8.37\"" from arch"", ""Warm And Comfortable Women\u2019s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long""]","Outdoor & Work Snow & Cold Weather leather Rubber sole Shaft measures approximately 8.37"" from arch Warm And Comfortable Women’s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]",True,False,True,False,False,True,buying,B074G1JP8Z
public_0005,calibration,5,buying,Outdoor & Work Snow & Cold Weather,"[""leather"", ""Rubber sole"", ""Shaft measures approximately 8.37\"" from arch"", ""Warm And Comfortable Women\u2019s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long""]","Outdoor & Work Snow & Cold Weather leather Rubber sole Shaft measures approximately 8.37"" from arch Warm And Comfortable Women’s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]",True,False,True,False,False,True,buying,B074G1JP8Z
public_0005,calibration,6,buying,Outdoor & Work Snow & Cold Weather,"[""leather"", ""Rubber sole"", ""Shaft measures approximately 8.37\"" from arch"", ""Warm And Comfortable Women\u2019s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long""]","Outdoor & Work Snow & Cold Weather leather Rubber sole Shaft measures approximately 8.37"" from arch Warm And Comfortable Women’s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]",True,False,True,False,False,True,buying,B074G1JP8Z
public_0005,calibration,7,buying,Outdoor & Work Snow & Cold Weather,"[""leather"", ""Rubber sole"", ""Shaft measures approximately 8.37\"" from arch"", ""Warm And Comfortable Women\u2019s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long""]","Outdoor & Work Snow & Cold Weather leather Rubber sole Shaft measures approximately 8.37"" from arch Warm And Comfortable Women’s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]",True,False,True,False,False,True,buying,B074G1JP8Z
public_0005,calibration,8,buying,Outdoor & Work Snow & Cold Weather,"[""leather"", ""Rubber sole"", ""Shaft measures approximately 8.37\"" from arch"", ""Warm And Comfortable Women\u2019s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long""]","Outdoor & Work Snow & Cold Weather leather Rubber sole Shaft measures approximately 8.37"" from arch Warm And Comfortable Women’s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]",True,False,True,False,False,True,buying,B074G1JP8Z
public_0005,calibration,9,buying,Outdoor & Work Snow & Cold Weather,"[""leather"", ""Rubber sole"", ""Shaft measures approximately 8.37\"" from arch"", ""Warm And Comfortable Women\u2019s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long""]","Outdoor & Work Snow & Cold Weather leather Rubber sole Shaft measures approximately 8.37"" from arch Warm And Comfortable Women’s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]",True,False,True,False,False,True,buying,B074G1JP8Z
public_0005,calibration,10,buying,Outdoor & Work Snow & Cold Weather,"[""leather"", ""Rubber sole"", ""Shaft measures approximately 8.37\"" from arch"", ""Warm And Comfortable Women\u2019s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long""]","Outdoor & Work Snow & Cold Weather leather Rubber sole Shaft measures approximately 8.37"" from arch Warm And Comfortable Women’s Winter Boots: These Women Winter Boots Featuring Thermolite Insulation Rated To -15F. Fully Lined With Soft Faux Fur To Keep The Feet Warm All Day Long","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]","[""B074G1JP8Z"", ""B01N6GQYJ5"", ""B075S1VVFP"", ""B0BQ1DSLKS"", ""B08GM2QC8D"", ""B09FXYPY7T"", ""B00Q7JDXC0"", ""B0773SJQFT"", ""B00HQ4ZVRA"", ""B08GK5PSMZ""]",True,False,True,False,False,True,buying,B074G1JP8Z
public_0006,evaluation,1,browsing,Basketball Men,[],Basketball Men,"[""B00HQCY3CG"", ""B0BJ9HLZ9L"", ""B01N1UA1Q6"", ""B072KHDZND"", ""B074WHX76L"", ""B0781F25RD"", ""B01N5HGJ8E"", ""B08TVBG424"", ""B00NU925RY"", ""B071F2Z7JG""]","[""B00MZETN0W"", ""B09JRKFDH8"", ""B00NW9L9J2"", ""B006JPNAPW"", ""B011KHGK32"", ""B097Z35X4P"", ""B00NU925RY"", ""B00AQ9JQ1E"", ""B00J9P56BK"", ""B014GADXJO""]",True,True,False,False,True,True,browsing,B071F2Z7JG
public_0006,evaluation,2,browsing,Basketball Men,"[""polyester"", ""100% Polyester""]",Basketball Men polyester 100% Polyester,"[""B0BJ9HLZ9L"", ""B002KNDDZO"", ""B08R3CKZ67"", ""B001NCDFVA"", ""B001ST5FSE"", ""B00HQCY3CG"", ""B071F2Z7JG"", ""B08CSQGXTC"", ""B007023PU8"", ""B00YQ48YI6""]","[""B001NTR6KY"", ""B0BGFWZZ73"", ""B01N5HGJ8E"", ""B071F2Z7JG"", ""B003FLMK9A"", ""B08N6D5FXX"", ""B0BJ9HLZ9L"", ""B01MTVJM3R"", ""B0781F25RD"", ""B072KHDZND""]",True,False,False,False,True,True,browsing,B071F2Z7JG
public_0006,evaluation,3,browsing,Basketball Men,"[""polyester"", ""100% Polyester"", ""Drawstring closure"", ""High quality mesh for maximum breathability to keep you cool""]",Basketball Men polyester 100% Polyester Drawstring closure High quality mesh for maximum breathability to keep you cool,"[""B071F2Z7JG"", ""B001NCDFVA"", ""B007023PU8"", ""B0789N1FGQ"", ""B09X439MFW"", ""B0BC89PMSZ"", ""B0B7XP5CP1"", ""B07S9QMH2D"", ""B01N7Y0A63"", ""B09HGMBPPQ""]","[""B071F2Z7JG"", ""B08N6D5FXX"", ""B00KHTNLXM"", ""B00GNAL1OU"", ""B0781F25RD"", ""B00ZNDTQTK"", ""B01B57PPHE"", ""B072KHDZND"", ""B001NTR6KY"", ""B07H3PX5FX""]",True,False,False,False,True,True,browsing,B071F2Z7JG
public_0006,evaluation,4,browsing,Basketball Men,"[""polyester"", ""100% Polyester"", ""Drawstring closure"", ""High quality mesh for maximum breathability to keep you cool""]",Basketball Men polyester 100% Polyester Drawstring closure High quality mesh for maximum breathability to keep you cool,"[""B071F2Z7JG"", ""B001NCDFVA"", ""B007023PU8"", ""B0789N1FGQ"", ""B09X439MFW"", ""B0BC89PMSZ"", ""B0B7XP5CP1"", ""B07S9QMH2D"", ""B01N7Y0A63"", ""B09HGMBPPQ""]","[""B071F2Z7JG"", ""B08N6D5FXX"", ""B00KHTNLXM"", ""B00GNAL1OU"", ""B0781F25RD"", ""B00ZNDTQTK"", ""B01B57PPHE"", ""B072KHDZND"", ""B001NTR6KY"", ""B07H3PX5FX""]",True,False,False,False,True,True,browsing,B071F2Z7JG
public_0006,evaluation,5,browsing,Basketball Men,"[""polyester"", ""100% Polyester"", ""Drawstring closure"", ""High quality mesh for maximum breathability to keep you cool""]",Basketball Men polyester 100% Polyester Drawstring closure High quality mesh for maximum breathability to keep you cool,"[""B071F2Z7JG"", ""B001NCDFVA"", ""B007023PU8"", ""B0789N1FGQ"", ""B09X439MFW"", ""B0BC89PMSZ"", ""B0B7XP5CP1"", ""B07S9QMH2D"", ""B01N7Y0A63"", ""B09HGMBPPQ""]","[""B071F2Z7JG"", ""B08N6D5FXX"", ""B00KHTNLXM"", ""B00GNAL1OU"", ""B0781F25RD"", ""B00ZNDTQTK"", ""B01B57PPHE"", ""B072KHDZND"", ""B001NTR6KY"", ""B07H3PX5FX""]",True,False,False,False,True,True,browsing,B071F2Z7JG
public_0006,evaluation,6,browsing,Basketball Men,"[""polyester"", ""100% Polyester"", ""Drawstring closure"", ""High quality mesh for maximum breathability to keep you cool""]",Basketball Men polyester 100% Polyester Drawstring closure High quality mesh for maximum breathability to keep you cool,"[""B071F2Z7JG"", ""B001NCDFVA"", ""B007023PU8"", ""B0789N1FGQ"", ""B09X439MFW"", ""B0BC89PMSZ"", ""B0B7XP5CP1"", ""B07S9QMH2D"", ""B01N7Y0A63"", ""B09HGMBPPQ""]","[""B071F2Z7JG"", ""B08N6D5FXX"", ""B00KHTNLXM"", ""B00GNAL1OU"", ""B0781F25RD"", ""B00ZNDTQTK"", ""B01B57PPHE"", ""B072KHDZND"", ""B001NTR6KY"", ""B07H3PX5FX""]",True,False,False,False,True,True,browsing,B071F2Z7JG
