sample_id,scenario_type,turn,disclosed_constraint_count,override_applied,agent_query,latest_message,target_asin,evaluation_mode,latest_message_bm25_rank,stateful_bm25_rank,exact_phrase_rank,field_aware_bm25_rank,dense_rank,hybrid_rrf_rank
public_0012,browsing,2,2,True,"Women Dresses polyester 95% Polyester, 5% Spandex","For that, what matters is: polyester; 95% Polyester, 5% Spandex.",B08FFGQF72,agent_realistic,1458,247,373,1636,3227,not_retrieved
public_0012,browsing,3,4,True,"Women Dresses polyester 95% Polyester, 5% Spandex Imported Wrap closure","For that, what matters is: Imported; Wrap closure.",B08FFGQF72,agent_realistic,122,9,3,111,453,157
public_0012,browsing,4,4,True,"Women Dresses polyester 95% Polyester, 5% Spandex Imported Wrap closure",I don't have an additional preference for other.,B08FFGQF72,agent_realistic,30712,9,3,111,453,157
public_0012,browsing,5,4,True,"Women Dresses polyester 95% Polyester, 5% Spandex Imported Wrap closure",I don't have an additional preference for other.,B08FFGQF72,agent_realistic,30712,9,3,111,453,157
public_0012,browsing,6,4,True,"Women Dresses polyester 95% Polyester, 5% Spandex Imported Wrap closure",I don't have an additional preference for other.,B08FFGQF72,agent_realistic,30712,9,3,111,453,157
public_0012,browsing,7,4,True,"Women Dresses polyester 95% Polyester, 5% Spandex Imported Wrap closure",I don't have an additional preference for other.,B08FFGQF72,agent_realistic,30712,9,3,111,453,157
public_0012,browsing,8,4,True,"Women Dresses polyester 95% Polyester, 5% Spandex Imported Wrap closure",I don't have an additional preference for other.,B08FFGQF72,agent_realistic,30712,9,3,111,453,157
public_0012,browsing,9,4,True,"Women Dresses polyester 95% Polyester, 5% Spandex Imported Wrap closure",I don't have an additional preference for other.,B08FFGQF72,agent_realistic,30712,9,3,111,453,157
public_0012,browsing,10,4,True,"Women Dresses polyester 95% Polyester, 5% Spandex Imported Wrap closure",I don't have an additional preference for other.,B08FFGQF72,agent_realistic,30712,9,3,111,453,157
public_0013,intent_override,1,0,False,"Shoes Slippers YOUR NEW FAVORITE SLIPPERS: Slip into divine comfort with Gemma, a plush mule-style spa slipper with an adjustable hook-and-loop closure across the vamp","I'm looking for Shoes Slippers. YOUR NEW FAVORITE SLIPPERS: Slip into divine comfort with Gemma, a plush mule-style spa slipper with an adjustable hook-and-loop closure across the vamp",B0C65TFM9F,agent_realistic,1,1,1,1,1,1
public_0013,intent_override,2,2,False,"Shoes Slippers YOUR NEW FAVORITE SLIPPERS: Slip into divine comfort with Gemma, a plush mule-style spa slipper with an adjustable hook-and-loop closure across the vamp Rubber sole Textile Upper. Textile Covered EVA Footbed. Rubber Outsole","For that, what matters is: Rubber sole; Textile Upper. Textile Covered EVA Footbed. Rubber Outsole.",B0C65TFM9F,agent_realistic,11,1,1,1,1,1
public_0013,intent_override,3,4,False,"Shoes Slippers YOUR NEW FAVORITE SLIPPERS: Slip into divine comfort with Gemma, a plush mule-style spa slipper with an adjustable hook-and-loop closure across the vamp Rubber sole Textile Upper. Textile Covered EVA Footbed. Rubber Outsole Received APMA (American Podiatric Medical Association) Seal of Acceptance","For that, what matters is: Received APMA (American Podiatric Medical Association) Seal of Acceptance; YOUR NEW FAVORITE SLIPPERS: Slip into divine comfort with Gemma, a plush mule-style spa slipper with an adjustable hook-and-loop closure across the vamp.",B0C65TFM9F,agent_realistic,1,1,1,1,1,1
public_0013,intent_override,4,4,True,Shoes Slippers Rubber sole Textile Upper. Textile Covered EVA Footbed. Rubber Outsole Received APMA (American Podiatric Medical Association) Seal of Acceptance,"Actually, ignore my earlier preference. What I need is: Rubber sole.",B0C65TFM9F,agent_realistic,4708,1,1,1,757,15
public_0013,intent_override,5,4,True,Shoes Slippers Rubber sole Textile Upper. Textile Covered EVA Footbed. Rubber Outsole Received APMA (American Podiatric Medical Association) Seal of Acceptance,I don't have an additional preference for other.,B0C65TFM9F,agent_realistic,13305,1,1,1,757,15
public_0013,intent_override,6,4,True,Shoes Slippers Rubber sole Textile Upper. Textile Covered EVA Footbed. Rubber Outsole Received APMA (American Podiatric Medical Association) Seal of Acceptance,I don't have an additional preference for other.,B0C65TFM9F,agent_realistic,13305,1,1,1,757,15
public_0013,intent_override,7,4,True,Shoes Slippers Rubber sole Textile Upper. Textile Covered EVA Footbed. Rubber Outsole Received APMA (American Podiatric Medical Association) Seal of Acceptance,I don't have an additional preference for other.,B0C65TFM9F,agent_realistic,13305,1,1,1,757,15
public_0013,intent_override,8,4,True,Shoes Slippers Rubber sole Textile Upper. Textile Covered EVA Footbed. Rubber Outsole Received APMA (American Podiatric Medical Association) Seal of Acceptance,I don't have an additional preference for other.,B0C65TFM9F,agent_realistic,13305,1,1,1,757,15
public_0013,intent_override,9,4,True,Shoes Slippers Rubber sole Textile Upper. Textile Covered EVA Footbed. Rubber Outsole Received APMA (American Podiatric Medical Association) Seal of Acceptance,I don't have an additional preference for other.,B0C65TFM9F,agent_realistic,13305,1,1,1,757,15
public_0013,intent_override,10,4,True,Shoes Slippers Rubber sole Textile Upper. Textile Covered EVA Footbed. Rubber Outsole Received APMA (American Podiatric Medical Association) Seal of Acceptance,I don't have an additional preference for other.,B0C65TFM9F,agent_realistic,13305,1,1,1,757,15
public_0014,browsing,1,0,True,Underwear Briefs,"I'm looking for Underwear Briefs, but I'm still exploring.",B088QF5G58,agent_realistic,39,26,6,6,51,11
public_0014,browsing,2,2,True,"Underwear Briefs cotton Solids: 100% Cotton; heathers: 75% cotton, 25% polyester","For that, what matters is: cotton; Solids: 100% Cotton; heathers: 75% cotton, 25% polyester.",B088QF5G58,agent_realistic,1,1,1,2,1,1
public_0014,browsing,3,4,True,"Underwear Briefs cotton Solids: 100% Cotton; heathers: 75% cotton, 25% polyester Imported Pull On closure","For that, what matters is: Imported; Pull On closure.",B088QF5G58,agent_realistic,2164,1,1,3,1,1
public_0014,browsing,4,4,True,"Underwear Briefs cotton Solids: 100% Cotton; heathers: 75% cotton, 25% polyester Imported Pull On closure",I don't have an additional preference for other.,B088QF5G58,agent_realistic,29014,1,1,3,1,1
public_0014,browsing,5,4,True,"Underwear Briefs cotton Solids: 100% Cotton; heathers: 75% cotton, 25% polyester Imported Pull On closure",I don't have an additional preference for other.,B088QF5G58,agent_realistic,29014,1,1,3,1,1
public_0014,browsing,6,4,True,"Underwear Briefs cotton Solids: 100% Cotton; heathers: 75% cotton, 25% polyester Imported Pull On closure",I don't have an additional preference for other.,B088QF5G58,agent_realistic,29014,1,1,3,1,1
public_0014,browsing,7,4,True,"Underwear Briefs cotton Solids: 100% Cotton; heathers: 75% cotton, 25% polyester Imported Pull On closure",I don't have an additional preference for other.,B088QF5G58,agent_realistic,29014,1,1,3,1,1
public_0014,browsing,8,4,True,"Underwear Briefs cotton Solids: 100% Cotton; heathers: 75% cotton, 25% polyester Imported Pull On closure",I don't have an additional preference for other.,B088QF5G58,agent_realistic,29014,1,1,3,1,1
public_0014,browsing,9,4,True,"Underwear Briefs cotton Solids: 100% Cotton; heathers: 75% cotton, 25% polyester Imported Pull On closure",I don't have an additional preference for other.,B088QF5G58,agent_realistic,29014,1,1,3,1,1
public_0014,browsing,10,4,True,"Underwear Briefs cotton Solids: 100% Cotton; heathers: 75% cotton, 25% polyester Imported Pull On closure",I don't have an additional preference for other.,B088QF5G58,agent_realistic,29014,1,1,3,1,1
public_0015,browsing,1,0,True,Shoes Mules & Clogs,"I'm looking for Shoes Mules & Clogs, but I'm still exploring.",B08513YB2T,agent_realistic,42,273,13,95,52,66
public_0015,browsing,2,2,True,Shoes Mules & Clogs fabric Made in the USA or Imported,"For that, what matters is: fabric; Made in the USA or Imported.",B08513YB2T,agent_realistic,178,16,1,160,34,27
public_0015,browsing,3,4,True,Shoes Mules & Clogs fabric Made in the USA or Imported Ethylene Vinyl Acetate sole Shaft measures approximately 8#inches from arch,"For that, what matters is: Ethylene Vinyl Acetate sole; Shaft measures approximately 8#inches from arch.",B08513YB2T,agent_realistic,94,21,1,27,41,1
public_0015,browsing,4,4,True,Shoes Mules & Clogs fabric Made in the USA or Imported Ethylene Vinyl Acetate sole Shaft measures approximately 8#inches from arch,I don't have an additional preference for other.,B08513YB2T,agent_realistic,6116,21,1,27,41,1
public_0015,browsing,5,4,True,Shoes Mules & Clogs fabric Made in the USA or Imported Ethylene Vinyl Acetate sole Shaft measures approximately 8#inches from arch,I don't have an additional preference for other.,B08513YB2T,agent_realistic,6116,21,1,27,41,1
public_0015,browsing,6,4,True,Shoes Mules & Clogs fabric Made in the USA or Imported Ethylene Vinyl Acetate sole Shaft measures approximately 8#inches from arch,I don't have an additional preference for other.,B08513YB2T,agent_realistic,6116,21,1,27,41,1
public_0015,browsing,7,4,True,Shoes Mules & Clogs fabric Made in the USA or Imported Ethylene Vinyl Acetate sole Shaft measures approximately 8#inches from arch,I don't have an additional preference for other.,B08513YB2T,agent_realistic,6116,21,1,27,41,1
public_0015,browsing,8,4,True,Shoes Mules & Clogs fabric Made in the USA or Imported Ethylene Vinyl Acetate sole Shaft measures approximately 8#inches from arch,I don't have an additional preference for other.,B08513YB2T,agent_realistic,6116,21,1,27,41,1
public_0015,browsing,9,4,True,Shoes Mules & Clogs fabric Made in the USA or Imported Ethylene Vinyl Acetate sole Shaft measures approximately 8#inches from arch,I don't have an additional preference for other.,B08513YB2T,agent_realistic,6116,21,1,27,41,1
public_0015,browsing,10,4,True,Shoes Mules & Clogs fabric Made in the USA or Imported Ethylene Vinyl Acetate sole Shaft measures approximately 8#inches from arch,I don't have an additional preference for other.,B08513YB2T,agent_realistic,6116,21,1,27,41,1
public_0016,browsing,1,0,True,Boots Mid-Calf,"I'm looking for Boots Mid-Calf, but I'm still exploring.",B07PH3X7QK,agent_realistic,329,307,133,288,53,89
public_0016,browsing,2,2,True,Boots Mid-Calf leather Imported,"For that, what matters is: leather; Imported.",B07PH3X7QK,agent_realistic,5871,238,29,297,39,71
public_0016,browsing,3,4,True,Boots Mid-Calf leather Imported Rubber sole Shaft measures approximately ankle-high from arch,"For that, what matters is: Rubber sole; Shaft measures approximately ankle-high from arch.",B07PH3X7QK,agent_realistic,959,223,1,381,506,448
public_0016,browsing,4,4,True,Boots Mid-Calf leather Imported Rubber sole Shaft measures approximately ankle-high from arch,I don't have an additional preference for other.,B07PH3X7QK,agent_realistic,18935,223,1,381,506,448
public_0016,browsing,5,4,True,Boots Mid-Calf leather Imported Rubber sole Shaft measures approximately ankle-high from arch,I don't have an additional preference for other.,B07PH3X7QK,agent_realistic,18935,223,1,381,506,448
public_0016,browsing,6,4,True,Boots Mid-Calf leather Imported Rubber sole Shaft measures approximately ankle-high from arch,I don't have an additional preference for other.,B07PH3X7QK,agent_realistic,18935,223,1,381,506,448
public_0016,browsing,7,4,True,Boots Mid-Calf leather Imported Rubber sole Shaft measures approximately ankle-high from arch,I don't have an additional preference for other.,B07PH3X7QK,agent_realistic,18935,223,1,381,506,448
public_0016,browsing,8,4,True,Boots Mid-Calf leather Imported Rubber sole Shaft measures approximately ankle-high from arch,I don't have an additional preference for other.,B07PH3X7QK,agent_realistic,18935,223,1,381,506,448
public_0016,browsing,9,4,True,Boots Mid-Calf leather Imported Rubber sole Shaft measures approximately ankle-high from arch,I don't have an additional preference for other.,B07PH3X7QK,agent_realistic,18935,223,1,381,506,448
public_0016,browsing,10,4,True,Boots Mid-Calf leather Imported Rubber sole Shaft measures approximately ankle-high from arch,I don't have an additional preference for other.,B07PH3X7QK,agent_realistic,18935,223,1,381,506,448
public_0017,buying,1,1,True,Card Cases & Money Organizers Wallets leather,I'm looking for Card Cases & Money Organizers Wallets. A key requirement is: leather.,B089RXP8K2,agent_realistic,286,280,119,190,152,174
public_0017,buying,2,3,True,Card Cases & Money Organizers Wallets leather color: red Leather,"For that, what matters is: color: red; Leather.",B089RXP8K2,agent_realistic,227,144,5,125,358,203
public_0017,buying,3,4,True,Card Cases & Money Organizers Wallets leather color: red Leather Leather lining,"For that, what matters is: Leather lining.",B089RXP8K2,agent_realistic,1507,112,3,123,359,201
public_0017,buying,4,4,True,Card Cases & Money Organizers Wallets leather color: red Leather Leather lining,I don't have an additional preference for other.,B089RXP8K2,agent_realistic,3519,112,3,123,359,201
public_0017,buying,5,4,True,Card Cases & Money Organizers Wallets leather color: red Leather Leather lining,I don't have an additional preference for other.,B089RXP8K2,agent_realistic,3519,112,3,123,359,201
public_0017,buying,6,4,True,Card Cases & Money Organizers Wallets leather color: red Leather Leather lining,I don't have an additional preference for other.,B089RXP8K2,agent_realistic,3519,112,3,123,359,201
public_0017,buying,7,4,True,Card Cases & Money Organizers Wallets leather color: red Leather Leather lining,I don't have an additional preference for other.,B089RXP8K2,agent_realistic,3519,112,3,123,359,201
public_0017,buying,8,4,True,Card Cases & Money Organizers Wallets leather color: red Leather Leather lining,I don't have an additional preference for other.,B089RXP8K2,agent_realistic,3519,112,3,123,359,201
public_0017,buying,9,4,True,Card Cases & Money Organizers Wallets leather color: red Leather Leather lining,I don't have an additional preference for other.,B089RXP8K2,agent_realistic,3519,112,3,123,359,201
public_0017,buying,10,4,True,Card Cases & Money Organizers Wallets leather color: red Leather Leather lining,I don't have an additional preference for other.,B089RXP8K2,agent_realistic,3519,112,3,123,359,201
public_0018,buying,1,1,True,Shirts Tanks Tops polyester,I'm looking for Shirts Tanks Tops. A key requirement is: polyester.,B07H3T5YGH,agent_realistic,121,149,3,463,27,62
public_0018,buying,2,3,True,"Shirts Tanks Tops polyester Modal,Polyester,Cotton Pull On closure","For that, what matters is: Modal,Polyester,Cotton; Pull On closure.",B07H3T5YGH,agent_realistic,23,5,1,127,33,25
