path,depth,parent_path,category,product_count,terminal_product_count
"Clothing, Shoes & Jewelry > Boys > Jewelry",3,"Clothing, Shoes & Jewelry > Boys",Jewelry,53,0
"Clothing, Shoes & Jewelry > Boys > School Uniforms",3,"Clothing, Shoes & Jewelry > Boys",School Uniforms,3,0
"Clothing, Shoes & Jewelry > Boys > Shoes",3,"Clothing, Shoes & Jewelry > Boys",Shoes,422,8
"Clothing, Shoes & Jewelry > Boys > Watches",3,"Clothing, Shoes & Jewelry > Boys",Watches,4,0
"Clothing, Shoes & Jewelry > Clothing Outlet > Outlet: Clothing",3,"Clothing, Shoes & Jewelry > Clothing Outlet",Outlet: Clothing,2,2
"Clothing, Shoes & Jewelry > Costumes & Accessories > Kids & Baby",3,"Clothing, Shoes & Jewelry > Costumes & Accessories",Kids & Baby,208,0
"Clothing, Shoes & Jewelry > Costumes & Accessories > Makeup, Facial Hair & Adhesives",3,"Clothing, Shoes & Jewelry > Costumes & Accessories","Makeup, Facial Hair & Adhesives",2,0
"Clothing, Shoes & Jewelry > Costumes & Accessories > Men",3,"Clothing, Shoes & Jewelry > Costumes & Accessories",Men,251,1
"Clothing, Shoes & Jewelry > Costumes & Accessories > Props",3,"Clothing, Shoes & Jewelry > Costumes & Accessories",Props,36,0
"Clothing, Shoes & Jewelry > Costumes & Accessories > Women",3,"Clothing, Shoes & Jewelry > Costumes & Accessories",Women,434,1
"Clothing, Shoes & Jewelry > Diamond Jewelry Store > Earrings",3,"Clothing, Shoes & Jewelry > Diamond Jewelry Store",Earrings,1,1
"Clothing, Shoes & Jewelry > Girls > Accessories",3,"Clothing, Shoes & Jewelry > Girls",Accessories,73,9
"Clothing, Shoes & Jewelry > Girls > Clothing",3,"Clothing, Shoes & Jewelry > Girls",Clothing,779,25
"Clothing, Shoes & Jewelry > Girls > Jewelry",3,"Clothing, Shoes & Jewelry > Girls",Jewelry,193,5
"Clothing, Shoes & Jewelry > Girls > School Uniforms",3,"Clothing, Shoes & Jewelry > Girls",School Uniforms,6,0
"Clothing, Shoes & Jewelry > Girls > Shoes",3,"Clothing, Shoes & Jewelry > Girls",Shoes,619,18
"Clothing, Shoes & Jewelry > Girls > Watches",3,"Clothing, Shoes & Jewelry > Girls",Watches,4,0
"Clothing, Shoes & Jewelry > Girls Apparel > Dresses",3,"Clothing, Shoes & Jewelry > Girls Apparel",Dresses,1,1
"Clothing, Shoes & Jewelry > Girls Apparel > Jackets and Coats",3,"Clothing, Shoes & Jewelry > Girls Apparel",Jackets and Coats,2,2
"Clothing, Shoes & Jewelry > Healthcare Uniforms > Healthcare Uniforms",3,"Clothing, Shoes & Jewelry > Healthcare Uniforms",Healthcare Uniforms,5,5
"Clothing, Shoes & Jewelry > Kids Activewear > Boys Active",3,"Clothing, Shoes & Jewelry > Kids Activewear",Boys Active,4,4
"Clothing, Shoes & Jewelry > Kids Apparel > Girls Apparel",3,"Clothing, Shoes & Jewelry > Kids Apparel",Girls Apparel,1,1
"Clothing, Shoes & Jewelry > Kids Shoes > Boys Sneakers (fs, no puma)",3,"Clothing, Shoes & Jewelry > Kids Shoes","Boys Sneakers (fs, no puma)",1,1
"Clothing, Shoes & Jewelry > Kids Shoes > Boys Sneakers (no fs)",3,"Clothing, Shoes & Jewelry > Kids Shoes",Boys Sneakers (no fs),2,2
"Clothing, Shoes & Jewelry > Kids Shoes > Girls Sneakers (fs, no puma)",3,"Clothing, Shoes & Jewelry > Kids Shoes","Girls Sneakers (fs, no puma)",2,2
"Clothing, Shoes & Jewelry > Kids Shoes > Girls Sneakers (no fs)",3,"Clothing, Shoes & Jewelry > Kids Shoes",Girls Sneakers (no fs),1,1
"Clothing, Shoes & Jewelry > Kids Shoes Union > Baby Boys Shoes Union",3,"Clothing, Shoes & Jewelry > Kids Shoes Union",Baby Boys Shoes Union,1,1
"Clothing, Shoes & Jewelry > Kids Shoes Union > Boys Athletic",3,"Clothing, Shoes & Jewelry > Kids Shoes Union",Boys Athletic,6,6
"Clothing, Shoes & Jewelry > Kids Shoes Union > Girls Athletic & Oxfords",3,"Clothing, Shoes & Jewelry > Kids Shoes Union",Girls Athletic & Oxfords,1,1
"Clothing, Shoes & Jewelry > Kids Shoes Union > Girls Boots, Clogs & Mules",3,"Clothing, Shoes & Jewelry > Kids Shoes Union","Girls Boots, Clogs & Mules",4,4
"Clothing, Shoes & Jewelry > Kids Shoes Union > Girls Flats & Loafers",3,"Clothing, Shoes & Jewelry > Kids Shoes Union",Girls Flats & Loafers,1,1
"Clothing, Shoes & Jewelry > Kids Shoes Union > Girls Sandals & Pumps",3,"Clothing, Shoes & Jewelry > Kids Shoes Union",Girls Sandals & Pumps,4,4
"Clothing, Shoes & Jewelry > Kids Shoes Union > Girls Sneakers",3,"Clothing, Shoes & Jewelry > Kids Shoes Union",Girls Sneakers,19,19
"Clothing, Shoes & Jewelry > Kids Sleepwear & Robes > Total Sleepwear & Robes",3,"Clothing, Shoes & Jewelry > Kids Sleepwear & Robes",Total Sleepwear & Robes,1,1
"Clothing, Shoes & Jewelry > Kids Sweaters > Total Sweaters",3,"Clothing, Shoes & Jewelry > Kids Sweaters",Total Sweaters,1,1
"Clothing, Shoes & Jewelry > Kids Swimwear > Girls Swimwear 2",3,"Clothing, Shoes & Jewelry > Kids Swimwear",Girls Swimwear 2,2,2
"Clothing, Shoes & Jewelry > Kids' Clothing > Girls Leggings",3,"Clothing, Shoes & Jewelry > Kids' Clothing",Girls Leggings,1,1
"Clothing, Shoes & Jewelry > Kids' Clothing > Girls Pants",3,"Clothing, Shoes & Jewelry > Kids' Clothing",Girls Pants,1,1
"Clothing, Shoes & Jewelry > Kids' Watches > Girls",3,"Clothing, Shoes & Jewelry > Kids' Watches",Girls,2,2
"Clothing, Shoes & Jewelry > Luggage & Travel Gear > Backpacks",3,"Clothing, Shoes & Jewelry > Luggage & Travel Gear",Backpacks,251,28
"Clothing, Shoes & Jewelry > Luggage & Travel Gear > Briefcases",3,"Clothing, Shoes & Jewelry > Luggage & Travel Gear",Briefcases,24,24
"Clothing, Shoes & Jewelry > Luggage & Travel Gear > Gym Bags",3,"Clothing, Shoes & Jewelry > Luggage & Travel Gear",Gym Bags,60,4
"Clothing, Shoes & Jewelry > Luggage & Travel Gear > Luggage",3,"Clothing, Shoes & Jewelry > Luggage & Travel Gear",Luggage,190,42
"Clothing, Shoes & Jewelry > Luggage & Travel Gear > Messenger Bags",3,"Clothing, Shoes & Jewelry > Luggage & Travel Gear",Messenger Bags,58,58
"Clothing, Shoes & Jewelry > Luggage & Travel Gear > Travel Accessories",3,"Clothing, Shoes & Jewelry > Luggage & Travel Gear",Travel Accessories,173,7
"Clothing, Shoes & Jewelry > Luggage & Travel Gear > Travel Duffels",3,"Clothing, Shoes & Jewelry > Luggage & Travel Gear",Travel Duffels,78,78
"Clothing, Shoes & Jewelry > Luggage & Travel Gear > Travel Totes",3,"Clothing, Shoes & Jewelry > Luggage & Travel Gear",Travel Totes,20,20
"Clothing, Shoes & Jewelry > Luggage & Travel Gear > Umbrellas",3,"Clothing, Shoes & Jewelry > Luggage & Travel Gear",Umbrellas,73,11
"Clothing, Shoes & Jewelry > Luggage & Travel Gear > Waist Packs",3,"Clothing, Shoes & Jewelry > Luggage & Travel Gear",Waist Packs,26,26
"Clothing, Shoes & Jewelry > Men > Accessories",3,"Clothing, Shoes & Jewelry > Men",Accessories,1330,13
"Clothing, Shoes & Jewelry > Men > Clothing",3,"Clothing, Shoes & Jewelry > Men",Clothing,3688,74
"Clothing, Shoes & Jewelry > Men > Handbags & Shoulder Bags",3,"Clothing, Shoes & Jewelry > Men",Handbags & Shoulder Bags,8,0
"Clothing, Shoes & Jewelry > Men > Jewelry",3,"Clothing, Shoes & Jewelry > Men",Jewelry,630,22
"Clothing, Shoes & Jewelry > Men > Shoes",3,"Clothing, Shoes & Jewelry > Men",Shoes,3161,374
"Clothing, Shoes & Jewelry > Men > Uniforms, Work & Safety",3,"Clothing, Shoes & Jewelry > Men","Uniforms, Work & Safety",326,0
"Clothing, Shoes & Jewelry > Men > Watches",3,"Clothing, Shoes & Jewelry > Men",Watches,637,0
"Clothing, Shoes & Jewelry > Motorcycle & ATV Casual Footwear > Boots",3,"Clothing, Shoes & Jewelry > Motorcycle & ATV Casual Footwear",Boots,1,1
"Clothing, Shoes & Jewelry > Motorcycle & ATV Casual Footwear > Shoes",3,"Clothing, Shoes & Jewelry > Motorcycle & ATV Casual Footwear",Shoes,5,5
"Clothing, Shoes & Jewelry > Motorcycle & ATV Casual Wear > Jackets",3,"Clothing, Shoes & Jewelry > Motorcycle & ATV Casual Wear",Jackets,1,1
"Clothing, Shoes & Jewelry > Motorcycle & ATV Casual Wear > Shirts",3,"Clothing, Shoes & Jewelry > Motorcycle & ATV Casual Wear",Shirts,1,1
"Clothing, Shoes & Jewelry > Novelty & More > Clothing",3,"Clothing, Shoes & Jewelry > Novelty & More",Clothing,3357,67
"Clothing, Shoes & Jewelry > Novelty & More > Watches",3,"Clothing, Shoes & Jewelry > Novelty & More",Watches,6,6
"Clothing, Shoes & Jewelry > Prom > Dresses Under $50",3,"Clothing, Shoes & Jewelry > Prom",Dresses Under $50,1,1
"Clothing, Shoes & Jewelry > Restaurant Store > Food Service Uniforms",3,"Clothing, Shoes & Jewelry > Restaurant Store",Food Service Uniforms,2,0
"Clothing, Shoes & Jewelry > Shoe, Jewelry & Watch Accessories > Jewelry Accessories",3,"Clothing, Shoes & Jewelry > Shoe, Jewelry & Watch Accessories",Jewelry Accessories,208,4
"Clothing, Shoes & Jewelry > Shoe, Jewelry & Watch Accessories > Shoe Care & Accessories",3,"Clothing, Shoes & Jewelry > Shoe, Jewelry & Watch Accessories",Shoe Care & Accessories,167,7
"Clothing, Shoes & Jewelry > Shoe, Jewelry & Watch Accessories > Watch Accessories",3,"Clothing, Shoes & Jewelry > Shoe, Jewelry & Watch Accessories",Watch Accessories,60,0
"Clothing, Shoes & Jewelry > Sport Specific Clothing > American Football",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",American Football,12,1
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Baseball",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Baseball,12,1
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Basketball",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Basketball,25,5
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Boxing",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Boxing,3,0
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Cheerleading",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Cheerleading,7,0
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Competitive Swimwear",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Competitive Swimwear,81,0
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Cycling",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Cycling,225,16
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Dance",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Dance,75,5
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Equestrian Sports",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Equestrian Sports,18,1
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Golf",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Golf,134,4
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Gymnastics",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Gymnastics,5,1
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Hiking & Outdoor Recreation",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Hiking & Outdoor Recreation,61,1
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Ice Hockey",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Ice Hockey,8,2
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Ice Skating",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Ice Skating,8,2
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Martial Arts",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Martial Arts,13,0
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Rugby",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Rugby,2,0
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Running",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Running,86,34
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Skiing",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Skiing,101,7
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Snowboarding",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Snowboarding,25,2
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Soccer & Futsal",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Soccer & Futsal,18,2
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Softball",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Softball,5,0
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Tennis",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Tennis,6,0
"Clothing, Shoes & Jewelry > Sport Specific Clothing > Yoga",3,"Clothing, Shoes & Jewelry > Sport Specific Clothing",Yoga,177,36
"Clothing, Shoes & Jewelry > Swimwear TEST > Baby Boys' Swimwear",3,"Clothing, Shoes & Jewelry > Swimwear TEST",Baby Boys' Swimwear,1,1
"Clothing, Shoes & Jewelry > Swimwear TEST > Baby Girls' Swimwear",3,"Clothing, Shoes & Jewelry > Swimwear TEST",Baby Girls' Swimwear,1,1
"Clothing, Shoes & Jewelry > Swimwear TEST > Boys' Swimwear",3,"Clothing, Shoes & Jewelry > Swimwear TEST",Boys' Swimwear,6,6
"Clothing, Shoes & Jewelry > Swimwear TEST > Girls' Swimwear",3,"Clothing, Shoes & Jewelry > Swimwear TEST",Girls' Swimwear,2,2
"Clothing, Shoes & Jewelry > Swimwear TEST > Men's Swimwear",3,"Clothing, Shoes & Jewelry > Swimwear TEST",Men's Swimwear,3,3
"Clothing, Shoes & Jewelry > Swimwear TEST > Women's Swimwear",3,"Clothing, Shoes & Jewelry > Swimwear TEST",Women's Swimwear,16,16
"Clothing, Shoes & Jewelry > Toddler Test > Boys",3,"Clothing, Shoes & Jewelry > Toddler Test",Boys,26,0
"Clothing, Shoes & Jewelry > Toddler Test > Girls",3,"Clothing, Shoes & Jewelry > Toddler Test",Girls,22,0
"Clothing, Shoes & Jewelry > Uniforms, Work & Safety > Clothing",3,"Clothing, Shoes & Jewelry > Uniforms, Work & Safety",Clothing,31,2
"Clothing, Shoes & Jewelry > Unisex Baby Clothing > Bodysuits",3,"Clothing, Shoes & Jewelry > Unisex Baby Clothing",Bodysuits,2,2
"Clothing, Shoes & Jewelry > Unisex Baby Clothing > Sleepwear & Robes",3,"Clothing, Shoes & Jewelry > Unisex Baby Clothing",Sleepwear & Robes,1,0
"Clothing, Shoes & Jewelry > Unisex Baby Clothing > Tops",3,"Clothing, Shoes & Jewelry > Unisex Baby Clothing",Tops,1,1
"Clothing, Shoes & Jewelry > Women > Accessories",3,"Clothing, Shoes & Jewelry > Women",Accessories,1879,44
"Clothing, Shoes & Jewelry > Women > Clothing",3,"Clothing, Shoes & Jewelry > Women",Clothing,11029,221
"Clothing, Shoes & Jewelry > Women > Handbags & Wallets",3,"Clothing, Shoes & Jewelry > Women",Handbags & Wallets,1112,17
"Clothing, Shoes & Jewelry > Women > Jewelry",3,"Clothing, Shoes & Jewelry > Women",Jewelry,4251,35
"Clothing, Shoes & Jewelry > Women > Maternity",3,"Clothing, Shoes & Jewelry > Women",Maternity,70,0
"Clothing, Shoes & Jewelry > Women > Shoes",3,"Clothing, Shoes & Jewelry > Women",Shoes,7144,765
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety",3,"Clothing, Shoes & Jewelry > Women","Uniforms, Work & Safety",187,0
"Clothing, Shoes & Jewelry > Women > Watches",3,"Clothing, Shoes & Jewelry > Women",Watches,514,13
"Shoe, Jewelry & Watch Accessories > Shoe Care & Accessories > Shoe Care Treatments & Dyes",3,"Shoe, Jewelry & Watch Accessories > Shoe Care & Accessories",Shoe Care Treatments & Dyes,10,0
"Clothing, Shoes & Jewelry > Apparel and accessories Made in Italy > Men's fashion Made in Italy > Bags Made in Italy",4,"Clothing, Shoes & Jewelry > Apparel and accessories Made in Italy > Men's fashion Made in Italy",Bags Made in Italy,2,2
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Accessories",4,"Clothing, Shoes & Jewelry > Baby > Baby Boys",Accessories,44,0
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing",4,"Clothing, Shoes & Jewelry > Baby > Baby Boys",Clothing,248,3
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Shoes",4,"Clothing, Shoes & Jewelry > Baby > Baby Boys",Shoes,55,2
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Accessories",4,"Clothing, Shoes & Jewelry > Baby > Baby Girls",Accessories,78,3
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing",4,"Clothing, Shoes & Jewelry > Baby > Baby Girls",Clothing,515,5
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Shoes",4,"Clothing, Shoes & Jewelry > Baby > Baby Girls",Shoes,82,3
"Clothing, Shoes & Jewelry > Boot Shop > Boys > Fashion",4,"Clothing, Shoes & Jewelry > Boot Shop > Boys",Fashion,6,0
"Clothing, Shoes & Jewelry > Boot Shop > Boys > Outdoor & Work",4,"Clothing, Shoes & Jewelry > Boot Shop > Boys",Outdoor & Work,22,0
"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion",4,"Clothing, Shoes & Jewelry > Boot Shop > Girls",Fashion,30,0
"Clothing, Shoes & Jewelry > Boot Shop > Girls > Outdoor & Work",4,"Clothing, Shoes & Jewelry > Boot Shop > Girls",Outdoor & Work,29,0
"Clothing, Shoes & Jewelry > Boot Shop > Men > Fashion",4,"Clothing, Shoes & Jewelry > Boot Shop > Men",Fashion,105,0
"Clothing, Shoes & Jewelry > Boot Shop > Men > Outdoor & Work",4,"Clothing, Shoes & Jewelry > Boot Shop > Men",Outdoor & Work,134,0
"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion",4,"Clothing, Shoes & Jewelry > Boot Shop > Women",Fashion,569,7
"Clothing, Shoes & Jewelry > Boot Shop > Women > Outdoor & Work",4,"Clothing, Shoes & Jewelry > Boot Shop > Women",Outdoor & Work,232,0
"Clothing, Shoes & Jewelry > Boys > Accessories > Belts",4,"Clothing, Shoes & Jewelry > Boys > Accessories",Belts,1,1
"Clothing, Shoes & Jewelry > Boys > Accessories > Bow Ties",4,"Clothing, Shoes & Jewelry > Boys > Accessories",Bow Ties,3,3
"Clothing, Shoes & Jewelry > Boys > Accessories > Cold Weather",4,"Clothing, Shoes & Jewelry > Boys > Accessories",Cold Weather,9,2
"Clothing, Shoes & Jewelry > Boys > Accessories > Hats & Caps",4,"Clothing, Shoes & Jewelry > Boys > Accessories",Hats & Caps,17,17
"Clothing, Shoes & Jewelry > Boys > Accessories > Neckties",4,"Clothing, Shoes & Jewelry > Boys > Accessories",Neckties,2,2
"Clothing, Shoes & Jewelry > Boys > Accessories > Sunglasses",4,"Clothing, Shoes & Jewelry > Boys > Accessories",Sunglasses,4,4
"Clothing, Shoes & Jewelry > Boys > Accessories > Suspenders",4,"Clothing, Shoes & Jewelry > Boys > Accessories",Suspenders,2,2
"Clothing, Shoes & Jewelry > Boys > Accessories > Wallets & Money Organizers",4,"Clothing, Shoes & Jewelry > Boys > Accessories",Wallets & Money Organizers,1,0
"Clothing, Shoes & Jewelry > Boys > Clothing > Active",4,"Clothing, Shoes & Jewelry > Boys > Clothing",Active,97,4
"Clothing, Shoes & Jewelry > Boys > Clothing > Clothing Sets",4,"Clothing, Shoes & Jewelry > Boys > Clothing",Clothing Sets,45,2
"Clothing, Shoes & Jewelry > Boys > Clothing > Fashion Hoodies & Sweatshirts",4,"Clothing, Shoes & Jewelry > Boys > Clothing",Fashion Hoodies & Sweatshirts,26,26
"Clothing, Shoes & Jewelry > Boys > Clothing > Jackets & Coats",4,"Clothing, Shoes & Jewelry > Boys > Clothing",Jackets & Coats,63,3
"Clothing, Shoes & Jewelry > Boys > Clothing > Jeans",4,"Clothing, Shoes & Jewelry > Boys > Clothing",Jeans,9,9
"Clothing, Shoes & Jewelry > Boys > Clothing > Overalls",4,"Clothing, Shoes & Jewelry > Boys > Clothing",Overalls,1,1
"Clothing, Shoes & Jewelry > Boys > Clothing > Pants",4,"Clothing, Shoes & Jewelry > Boys > Clothing",Pants,20,20
"Clothing, Shoes & Jewelry > Boys > Clothing > Shorts",4,"Clothing, Shoes & Jewelry > Boys > Clothing",Shorts,13,13
"Clothing, Shoes & Jewelry > Boys > Clothing > Sleepwear & Robes",4,"Clothing, Shoes & Jewelry > Boys > Clothing",Sleepwear & Robes,61,0
"Clothing, Shoes & Jewelry > Boys > Clothing > Snow & Rainwear",4,"Clothing, Shoes & Jewelry > Boys > Clothing",Snow & Rainwear,10,0
"Clothing, Shoes & Jewelry > Boys > Clothing > Socks & Hosiery",4,"Clothing, Shoes & Jewelry > Boys > Clothing",Socks & Hosiery,7,0
"Clothing, Shoes & Jewelry > Boys > Clothing > Suits & Sport Coats",4,"Clothing, Shoes & Jewelry > Boys > Clothing",Suits & Sport Coats,11,0
"Clothing, Shoes & Jewelry > Boys > Clothing > Sweaters",4,"Clothing, Shoes & Jewelry > Boys > Clothing",Sweaters,8,0
"Clothing, Shoes & Jewelry > Boys > Clothing > Swim",4,"Clothing, Shoes & Jewelry > Boys > Clothing",Swim,33,0
"Clothing, Shoes & Jewelry > Boys > Clothing > Tops, Tees & Shirts",4,"Clothing, Shoes & Jewelry > Boys > Clothing","Tops, Tees & Shirts",97,0
"Clothing, Shoes & Jewelry > Boys > Clothing > Underwear",4,"Clothing, Shoes & Jewelry > Boys > Clothing",Underwear,36,0
"Clothing, Shoes & Jewelry > Boys > Jewelry > Bracelets",4,"Clothing, Shoes & Jewelry > Boys > Jewelry",Bracelets,23,23
"Clothing, Shoes & Jewelry > Boys > Jewelry > Necklaces",4,"Clothing, Shoes & Jewelry > Boys > Jewelry",Necklaces,24,24
"Clothing, Shoes & Jewelry > Boys > Jewelry > Pendants",4,"Clothing, Shoes & Jewelry > Boys > Jewelry",Pendants,2,2
"Clothing, Shoes & Jewelry > Boys > Jewelry > Rings",4,"Clothing, Shoes & Jewelry > Boys > Jewelry",Rings,4,4
"Clothing, Shoes & Jewelry > Boys > School Uniforms > Clothing",4,"Clothing, Shoes & Jewelry > Boys > School Uniforms",Clothing,2,2
"Clothing, Shoes & Jewelry > Boys > School Uniforms > Shoes",4,"Clothing, Shoes & Jewelry > Boys > School Uniforms",Shoes,1,1
"Clothing, Shoes & Jewelry > Boys > Shoes > Athletic",4,"Clothing, Shoes & Jewelry > Boys > Shoes",Athletic,135,8
"Clothing, Shoes & Jewelry > Boys > Shoes > Boots",4,"Clothing, Shoes & Jewelry > Boys > Shoes",Boots,29,29
"Clothing, Shoes & Jewelry > Boys > Shoes > Clogs & Mules",4,"Clothing, Shoes & Jewelry > Boys > Shoes",Clogs & Mules,10,10
"Clothing, Shoes & Jewelry > Boys > Shoes > Loafers",4,"Clothing, Shoes & Jewelry > Boys > Shoes",Loafers,17,17
